user_id,Channel,TotalTransactionAmount,Tx_Count,DaysSinceLastTrans,reseller_id,superdealer_id,Product_ServiceProvider,Product_Type,Product_Category
1516,1.0,100,1,115,0.0,447.0,MTN,Airtime,Telco
2207,1.0,50,1,115,0.0,447.0,MTN,Airtime,Telco
1493,1.0,25,1,115,0.0,447.0,MTN,Airtime,Telco
1905,5.0,100,1,115,0.0,447.0,,,
1844,1.0,400,3,115,1130.0,18.0,MTN,Airtime,Telco
1988,1.0,1975,5,115,0.0,447.0,MTN,Airtime,Telco
1420,2.0,100,1,115,0.0,447.0,MTN,Data,Telco
1244,1.0,4000,3,115,0.0,447.0,Airtel,Airtime,Telco
1602,1.0,100,1,115,0.0,447.0,Airtel,Airtime,Telco
1602,1.0,100,1,115,0.0,447.0,9mobile,Airtime,Telco
2234,1.0,500,2,116,0.0,447.0,Glo,Airtime,Telco
1900,1.0,1500,7,116,0.0,447.0,MTN,Airtime,Telco
1900,1.0,400,2,116,0.0,447.0,Glo,Airtime,Telco
2234,2.0,3500,7,116,0.0,447.0,,,
969,1.0,800,2,116,0.0,18.0,Airtel,Airtime,Telco
2033,1.0,1000,4,116,0.0,447.0,9mobile,Airtime,Telco
951,2.0,2500,5,116,0.0,447.0,,,
1621,1.0,1300,5,116,0.0,447.0,Airtel,Airtime,Telco
1168,2.0,100,1,116,1130.0,18.0,,,
1900,1.0,300,3,117,0.0,447.0,Airtel,Airtime,Telco
1420,1.0,1300,3,117,0.0,447.0,Airtel,Airtime,Telco
1560,2.0,100,1,117,0.0,447.0,Glo,Data,Telco
1085,1.0,400,4,117,0.0,447.0,Airtel,Airtime,Telco
951,2.0,1000,2,117,0.0,447.0,,,
1085,2.0,2000,2,117,0.0,447.0,Glo,Data,Telco
1553,1.0,1100,7,117,0.0,447.0,Glo,Airtime,Telco
2050,2.0,300,2,118,0.0,447.0,Airtel,Data,Telco
1180,2.0,1000,2,118,1130.0,18.0,,,
1906,1.0,25,1,118,0.0,447.0,MTN,Airtime,Telco
1988,1.0,1000,2,118,0.0,447.0,Glo,Airtime,Telco
1988,1.0,500,1,118,0.0,447.0,Airtel,Airtime,Telco
1417,1.0,200,1,118,0.0,447.0,Airtel,Airtime,Telco
1268,1.0,500,1,118,0.0,447.0,9mobile,Airtime,Telco
1990,2.0,500,3,118,0.0,447.0,,,
1914,1.0,50,1,118,0.0,447.0,MTN,Airtime,Telco
1155,1.0,100,1,118,0.0,447.0,Airtel,Airtime,Telco
1251,1.0,7023,24,118,1130.0,18.0,MTN,Airtime,Telco
2287,1.0,600,3,118,0.0,447.0,MTN,Airtime,Telco
1560,2.0,500,1,118,0.0,447.0,MTN,Data,Telco
1931,1.0,500,1,118,0.0,447.0,Airtel,Airtime,Telco
2140,1.0,200,1,118,0.0,447.0,9mobile,Airtime,Telco
1024,2.0,26500,18,118,0.0,447.0,,,
2081,1.0,450,1,118,0.0,447.0,Airtel,Airtime,Telco
1261,1.0,200,1,118,0.0,447.0,Airtel,Airtime,Telco
969,2.0,200,1,118,0.0,18.0,,,
1517,1.0,400,3,119,0.0,447.0,Airtel,Airtime,Telco
1900,1.0,200,2,119,0.0,447.0,9mobile,Airtime,Telco
1434,1.0,300,1,119,0.0,447.0,9mobile,Airtime,Telco
2158,1.0,2000,1,119,0.0,501.0,MTN,Airtime,Telco
1416,1.0,200,1,119,0.0,447.0,Airtel,Airtime,Telco
1901,1.0,25,1,119,0.0,447.0,MTN,Airtime,Telco
1144,1.0,500,1,119,0.0,447.0,MTN,Airtime,Telco
1416,1.0,200,1,119,0.0,447.0,MTN,Airtime,Telco
1086,1.0,2000,2,119,0.0,447.0,MTN,Airtime,Telco
1527,1.0,200,2,119,0.0,447.0,Airtel,Airtime,Telco
1285,1.0,52500,13,119,0.0,18.0,MTN,Airtime,Telco
1438,1.0,150,1,119,0.0,447.0,MTN,Airtime,Telco
1569,1.0,400,2,119,0.0,447.0,Glo,Airtime,Telco
1069,1.0,1000,2,119,0.0,447.0,Airtel,Airtime,Telco
1517,1.0,1100,3,119,0.0,447.0,MTN,Airtime,Telco
1119,1.0,1500,5,119,0.0,447.0,Airtel,Airtime,Telco
1009,1.0,600,2,119,0.0,18.0,MTN,Airtime,Telco
1638,1.0,200,2,119,0.0,447.0,Airtel,Airtime,Telco
1207,1.0,165000,35,119,0.0,18.0,MTN,Airtime,Telco
1207,2.0,7000,5,119,0.0,18.0,MTN,Data,Telco
1145,1.0,900,2,119,0.0,447.0,MTN,Airtime,Telco
1919,1.0,50,1,119,0.0,447.0,MTN,Airtime,Telco
2145,5.0,100,1,119,0.0,447.0,,,
951,1.0,1200,5,119,0.0,447.0,Glo,Airtime,Telco
1887,1.0,175,2,119,0.0,501.0,MTN,Airtime,Telco
1469,2.0,500,1,120,0.0,447.0,MTN,Data,Telco
1445,1.0,300,2,120,0.0,447.0,MTN,Airtime,Telco
678,1.0,400,3,120,0.0,741.0,Airtel,Airtime,Telco
1644,1.0,200,1,120,1130.0,18.0,Airtel,Airtime,Telco
1076,1.0,400,4,120,0.0,447.0,Airtel,Airtime,Telco
1950,1.0,200,1,120,0.0,447.0,MTN,Airtime,Telco
1179,1.0,2900,5,120,1130.0,18.0,Airtel,Airtime,Telco
1426,1.0,3000,3,120,0.0,447.0,Airtel,Airtime,Telco
448,5.0,9,8,120,0.0,741.0,,,
1086,1.0,1200,6,120,0.0,447.0,Airtel,Airtime,Telco
1155,1.0,100,1,120,0.0,447.0,MTN,Airtime,Telco
1071,1.0,100,1,120,0.0,447.0,9mobile,Airtime,Telco
1071,1.0,1000,5,120,0.0,447.0,Airtel,Airtime,Telco
1304,1.0,45000,24,120,0.0,18.0,Airtel,Airtime,Telco
1469,1.0,1050,2,120,0.0,447.0,MTN,Airtime,Telco
1199,2.0,1000,8,120,1130.0,18.0,,,
1144,1.0,2800,4,121,0.0,447.0,Airtel,Airtime,Telco
1022,2.0,10000,1,121,0.0,447.0,MTN,Data,Telco
1445,1.0,100,1,121,0.0,447.0,Glo,Airtime,Telco
1884,1.0,400,2,121,1130.0,18.0,Airtel,Airtime,Telco
1915,1.0,100,1,121,0.0,447.0,MTN,Airtime,Telco
1639,1.0,400,1,121,0.0,447.0,MTN,Airtime,Telco
1486,1.0,200,2,121,0.0,447.0,Airtel,Airtime,Telco
1437,2.0,2600,4,121,0.0,447.0,MTN,Data,Telco
1269,2.0,1500,1,121,0.0,447.0,MTN,Data,Telco
1428,1.0,200,1,121,0.0,447.0,Airtel,Airtime,Telco
1111,1.0,300,1,121,0.0,447.0,MTN,Airtime,Telco
715,1.0,300,2,121,0.0,501.0,9mobile,Airtime,Telco
1110,1.0,200,2,121,0.0,447.0,Airtel,Airtime,Telco
1254,1.0,200,1,121,0.0,447.0,MTN,Airtime,Telco
715,1.0,300,2,121,0.0,501.0,Airtel,Airtime,Telco
798,1.0,10100,10,121,0.0,447.0,Airtel,Airtime,Telco
1502,1.0,100,1,121,0.0,447.0,9mobile,Airtime,Telco
1332,1.0,400,2,121,0.0,447.0,Airtel,Airtime,Telco
1644,1.0,100,1,121,1130.0,18.0,9mobile,Airtime,Telco
1589,2.0,3000,8,122,0.0,447.0,,,
1268,1.0,200,1,122,0.0,447.0,Glo,Airtime,Telco
1268,2.0,200,1,122,0.0,447.0,Glo,Data,Telco
1644,2.0,1500,1,122,1130.0,18.0,MTN,Data,Telco
1887,1.0,100,1,122,0.0,501.0,Airtel,Airtime,Telco
1580,2.0,500,1,122,0.0,447.0,MTN,Data,Telco
1413,1.0,100,1,122,0.0,447.0,Airtel,Airtime,Telco
1561,1.0,300,2,122,0.0,447.0,MTN,Airtime,Telco
1254,1.0,500,1,122,0.0,447.0,Airtel,Airtime,Telco
1409,2.0,100,1,122,0.0,447.0,MTN,Data,Telco
1199,2.0,300,2,122,1130.0,18.0,MTN,Data,Telco
1075,1.0,50,1,122,0.0,447.0,Airtel,Airtime,Telco
1550,1.0,150,1,122,0.0,447.0,MTN,Airtime,Telco
1638,1.0,700,7,122,0.0,447.0,9mobile,Airtime,Telco
1369,1.0,100,1,122,0.0,447.0,MTN,Airtime,Telco
1268,1.0,200,1,122,0.0,447.0,Airtel,Airtime,Telco
1009,2.0,2200,3,122,0.0,18.0,MTN,Data,Telco
1420,2.0,1500,3,123,0.0,447.0,,,
1176,1.0,15500,10,123,1130.0,18.0,9mobile,Airtime,Telco
1199,1.0,300,2,123,1130.0,18.0,9mobile,Airtime,Telco
1127,2.0,200,1,123,0.0,501.0,,,
1591,1.0,1700,2,123,0.0,447.0,9mobile,Airtime,Telco
1332,1.0,700,4,123,0.0,447.0,9mobile,Airtime,Telco
1591,1.0,200,1,123,0.0,447.0,Glo,Airtime,Telco
1211,1.0,400,2,123,0.0,501.0,Glo,Airtime,Telco
1580,1.0,400,3,123,0.0,447.0,MTN,Airtime,Telco
813,1.0,200,1,123,0.0,447.0,9mobile,Airtime,Telco
1111,1.0,2000,2,123,0.0,447.0,9mobile,Airtime,Telco
715,1.0,600,3,123,0.0,501.0,9mobile,Airtime,Telco
1022,2.0,13000,7,124,0.0,447.0,,,
1179,1.0,3000,2,124,1130.0,18.0,Airtel,Airtime,Telco
1332,2.0,500,1,124,0.0,447.0,,,
1140,1.0,200,1,125,0.0,447.0,Glo,Airtime,Telco
1244,1.0,1000,1,125,0.0,447.0,Glo,Airtime,Telco
1589,2.0,2900,7,125,0.0,447.0,,,
1581,1.0,100,1,125,0.0,447.0,9mobile,Airtime,Telco
1120,1.0,200,1,125,0.0,447.0,9mobile,Airtime,Telco
1107,1.0,500,1,125,0.0,447.0,Glo,Airtime,Telco
1481,1.0,100,1,125,0.0,447.0,MTN,Airtime,Telco
1082,2.0,1000,1,125,0.0,447.0,MTN,Data,Telco
1082,2.0,500,1,125,0.0,447.0,,,
1082,1.0,500,1,125,0.0,447.0,Airtel,Airtime,Telco
1130,2.0,100,1,125,0.0,18.0,MTN,Data,Telco
1573,1.0,1000,2,125,0.0,447.0,9mobile,Airtime,Telco
922,1.0,3750,9,125,0.0,447.0,9mobile,Airtime,Telco
1553,1.0,400,2,125,0.0,447.0,MTN,Airtime,Telco
1285,1.0,30500,11,125,0.0,18.0,9mobile,Airtime,Telco
1073,1.0,600,5,125,0.0,447.0,9mobile,Airtime,Telco
1187,2.0,500,1,125,1130.0,18.0,,,
678,1.0,300,5,125,0.0,741.0,Glo,Airtime,Telco
1120,5.0,300,2,125,0.0,447.0,,,
1566,1.0,200,1,125,0.0,447.0,Glo,Airtime,Telco
1632,1.0,500,1,125,0.0,447.0,Glo,Airtime,Telco
1587,1.0,200,1,125,0.0,447.0,Glo,Airtime,Telco
915,2.0,2200,2,125,0.0,501.0,9mobile,Data,Telco
1495,1.0,200,1,126,0.0,447.0,MTN,Airtime,Telco
1226,1.0,200,1,126,0.0,447.0,MTN,Airtime,Telco
1585,1.0,100,1,126,0.0,447.0,9mobile,Airtime,Telco
422,1.0,2000,4,126,0.0,18.0,Glo,Airtime,Telco
422,1.0,1500,3,126,0.0,18.0,Airtel,Airtime,Telco
422,1.0,32500,65,126,0.0,18.0,,,
422,1.0,13000,26,126,0.0,18.0,9mobile,Airtime,Telco
1579,1.0,100,1,126,0.0,447.0,9mobile,Airtime,Telco
1285,2.0,24000,9,126,0.0,18.0,9mobile,Data,Telco
1111,1.0,400,2,126,0.0,447.0,Glo,Airtime,Telco
1427,1.0,600,4,126,0.0,447.0,Airtel,Airtime,Telco
1368,1.0,200,1,126,0.0,447.0,Glo,Airtime,Telco
1249,1.0,200,1,126,0.0,447.0,MTN,Airtime,Telco
1127,1.0,100,1,126,0.0,501.0,9mobile,Airtime,Telco
1144,1.0,3650,4,126,0.0,447.0,Glo,Airtime,Telco
1251,2.0,100,1,126,1130.0,18.0,MTN,Data,Telco
1140,2.0,1500,1,126,0.0,447.0,9mobile,Data,Telco
1643,1.0,500,1,126,1130.0,18.0,Glo,Airtime,Telco
1199,2.0,450,8,126,1130.0,18.0,9mobile,Data,Telco
1176,1.0,49800,33,126,1130.0,18.0,Glo,Airtime,Telco
422,1.0,134500,269,126,0.0,18.0,Airtel,Airtime,Telco
422,1.0,349500,699,126,0.0,18.0,MTN,Airtime,Telco
422,1.0,15000,30,126,0.0,18.0,9mobile,Airtime,Telco
422,1.0,85000,170,127,0.0,18.0,Glo,Airtime,Telco
1147,1.0,100,1,127,0.0,447.0,Airtel,Airtime,Telco
1553,1.0,100,1,127,0.0,447.0,Glo,Airtime,Telco
1589,2.0,300,2,127,0.0,447.0,MTN,Data,Telco
1563,1.0,200,1,127,0.0,447.0,MTN,Airtime,Telco
1269,1.0,400,4,127,0.0,447.0,Glo,Airtime,Telco
1259,1.0,500,1,127,0.0,447.0,Airtel,Airtime,Telco
1024,1.0,6000,6,127,0.0,447.0,9mobile,Airtime,Telco
1332,1.0,200,1,127,0.0,447.0,Glo,Airtime,Telco
1199,1.0,200,2,127,1130.0,18.0,Glo,Airtime,Telco
1024,1.0,5400,7,127,0.0,447.0,Glo,Airtime,Telco
715,2.0,100,2,127,0.0,501.0,,,
816,1.0,300,2,128,0.0,447.0,Glo,Airtime,Telco
1433,1.0,2900,15,128,0.0,447.0,MTN,Airtime,Telco
1588,1.0,100,1,128,0.0,447.0,Airtel,Airtime,Telco
1586,1.0,100,1,128,0.0,447.0,Glo,Airtime,Telco
1447,1.0,100,1,128,0.0,447.0,Airtel,Airtime,Telco
1251,1.0,1200,7,128,1130.0,18.0,Airtel,Airtime,Telco
1140,1.0,2200,4,128,0.0,447.0,9mobile,Airtime,Telco
1437,1.0,1000,1,128,0.0,447.0,9mobile,Airtime,Telco
816,1.0,900,4,128,0.0,447.0,9mobile,Airtime,Telco
922,1.0,6400,18,128,0.0,447.0,Glo,Airtime,Telco
978,1.0,500,1,128,0.0,501.0,9mobile,Airtime,Telco
951,2.0,300,1,129,0.0,447.0,MTN,Data,Telco
707,5.0,200,1,129,553.0,501.0,,,
1107,2.0,1000,1,129,0.0,447.0,MTN,Data,Telco
1078,1.0,4800,4,129,0.0,447.0,9mobile,Airtime,Telco
1303,1.0,96000,18,129,0.0,18.0,Glo,Airtime,Telco
1433,1.0,1000,2,129,0.0,447.0,Airtel,Airtime,Telco
1501,1.0,100,1,129,0.0,447.0,Airtel,Airtime,Telco
1130,1.0,400,4,129,0.0,18.0,Glo,Airtime,Telco
715,1.0,700,4,129,0.0,501.0,Glo,Airtime,Telco
1183,1.0,4000,3,130,1130.0,18.0,Glo,Airtime,Telco
1427,1.0,200,1,131,0.0,447.0,9mobile,Airtime,Telco
1160,1.0,200,2,131,0.0,447.0,Glo,Airtime,Telco
948,1.0,1300,1,131,0.0,447.0,Glo,Airtime,Telco
1002,1.0,1400,5,131,0.0,447.0,Glo,Airtime,Telco
707,1.0,3000,1,131,553.0,501.0,Glo,Airtime,Telco
1211,1.0,70,1,132,0.0,501.0,MTN,Airtime,Telco
1148,1.0,4000,4,132,0.0,447.0,MTN,Airtime,Telco
1114,1.0,15,1,132,0.0,447.0,MTN,Airtime,Telco
1332,1.0,200,2,132,0.0,447.0,MTN,Airtime,Telco
1433,1.0,600,2,132,0.0,447.0,MTN,Airtime,Telco
1002,1.0,4000,4,132,0.0,447.0,Glo,Airtime,Telco
1023,1.0,1500,3,132,0.0,447.0,MTN,Airtime,Telco
1023,1.0,2500,3,132,0.0,447.0,Airtel,Airtime,Telco
922,1.0,2500,11,132,0.0,447.0,MTN,Airtime,Telco
1119,1.0,300,3,132,0.0,447.0,MTN,Airtime,Telco
1332,1.0,1300,7,132,0.0,447.0,Airtel,Airtime,Telco
917,1.0,2900,5,132,0.0,18.0,Airtel,Airtime,Telco
1285,1.0,6500,2,132,0.0,18.0,Airtel,Airtime,Telco
920,1.0,5600,10,132,0.0,447.0,MTN,Airtime,Telco
1251,1.0,400,2,132,1130.0,18.0,Airtel,Airtime,Telco
919,1.0,400,2,132,0.0,447.0,MTN,Airtime,Telco
949,1.0,450,3,132,0.0,447.0,MTN,Airtime,Telco
1251,1.0,100,1,132,1130.0,18.0,MTN,Airtime,Telco
910,1.0,50,1,132,0.0,501.0,Airtel,Airtime,Telco
910,1.0,100,2,132,0.0,501.0,9mobile,Airtime,Telco
910,1.0,650,9,132,0.0,501.0,MTN,Airtime,Telco
1251,1.0,150,2,132,1130.0,18.0,9mobile,Airtime,Telco
1273,1.0,13000,3,132,0.0,18.0,MTN,Airtime,Telco
1073,1.0,3800,14,132,0.0,447.0,Airtel,Airtime,Telco
1269,1.0,100,1,132,0.0,447.0,Airtel,Airtime,Telco
949,2.0,400,2,132,0.0,447.0,,,
949,1.0,6200,20,132,0.0,447.0,Airtel,Airtime,Telco
1287,1.0,115683,6,132,0.0,18.0,MTN,Airtime,Telco
1287,1.0,23520,4,132,0.0,18.0,Airtel,Airtime,Telco
813,1.0,1050,6,132,0.0,447.0,MTN,Airtime,Telco
1287,1.0,53760,5,132,0.0,18.0,9mobile,Airtime,Telco
1433,1.0,200,1,133,0.0,447.0,9mobile,Airtime,Telco
798,1.0,7000,2,133,0.0,447.0,9mobile,Airtime,Telco
926,1.0,1400,1,133,0.0,447.0,MTN,Airtime,Telco
1303,1.0,2000,1,133,0.0,18.0,9mobile,Airtime,Telco
1251,1.0,100,1,133,1130.0,18.0,Glo,Airtime,Telco
921,1.0,200,1,133,0.0,447.0,9mobile,Airtime,Telco
1303,1.0,67000,14,133,0.0,18.0,Airtel,Airtime,Telco
720,2.0,9500,5,133,0.0,501.0,MTN,Data,Telco
798,1.0,3900,4,133,0.0,447.0,Airtel,Airtime,Telco
949,1.0,2400,8,134,0.0,447.0,9mobile,Airtime,Telco
1180,1.0,400,2,134,1130.0,18.0,Airtel,Airtime,Telco
1199,1.0,200,1,134,1130.0,18.0,Airtel,Airtime,Telco
800,1.0,2400,9,134,0.0,447.0,Airtel,Airtime,Telco
1119,2.0,1000,1,134,0.0,447.0,9mobile,Data,Telco
1168,1.0,1200,2,134,1130.0,18.0,Glo,Airtime,Telco
1140,1.0,200,1,134,0.0,447.0,Airtel,Airtime,Telco
1273,1.0,34500,11,134,0.0,18.0,Airtel,Airtime,Telco
1273,1.0,25000,4,134,0.0,18.0,9mobile,Airtime,Telco
920,1.0,100,1,134,0.0,447.0,Glo,Airtime,Telco
551,2.0,11500,8,134,0.0,501.0,Airtel,Data,Telco
1388,1.0,100,1,134,0.0,447.0,MTN,Airtime,Telco
1086,5.0,100,1,134,0.0,447.0,,,
1086,2.0,1000,1,134,0.0,447.0,MTN,Data,Telco
1153,1.0,100,1,134,0.0,447.0,Airtel,Airtime,Telco
1427,1.0,200,1,134,0.0,447.0,9mobile,Airtime,Telco
904,1.0,10550,5,134,0.0,501.0,Airtel,Airtime,Telco
1176,1.0,800,1,134,1130.0,18.0,MTN,Airtime,Telco
1273,2.0,1200,1,134,0.0,18.0,9mobile,Data,Telco
678,2.0,100,1,135,0.0,741.0,MTN,Data,Telco
678,2.0,50,1,135,0.0,741.0,,,
1303,1.0,14000,4,135,0.0,18.0,Airtel,Airtime,Telco
816,1.0,12000,27,135,0.0,447.0,Airtel,Airtime,Telco
1303,1.0,195000,39,135,0.0,18.0,MTN,Airtime,Telco
1303,1.0,165000,33,135,0.0,18.0,Glo,Airtime,Telco
1025,2.0,500,1,135,0.0,447.0,9mobile,Data,Telco
670,2.0,50,1,135,0.0,741.0,9mobile,Data,Telco
904,1.0,12950,16,135,0.0,501.0,Airtel,Airtime,Telco
950,1.0,13400,57,135,0.0,447.0,Airtel,Airtime,Telco
1147,1.0,200,1,135,0.0,447.0,9mobile,Airtime,Telco
1147,1.0,600,2,135,0.0,447.0,Glo,Airtime,Telco
1147,1.0,100,1,135,0.0,447.0,Airtel,Airtime,Telco
1147,2.0,100,1,135,0.0,447.0,MTN,Data,Telco
551,1.0,6500,4,136,0.0,501.0,9mobile,Airtime,Telco
1086,1.0,700,2,136,0.0,447.0,Glo,Airtime,Telco
1023,1.0,15500,48,136,0.0,447.0,MTN,Airtime,Telco
1168,2.0,800,4,136,1130.0,18.0,,,
1002,1.0,2000,6,136,0.0,447.0,Airtel,Airtime,Telco
551,1.0,10500,8,136,0.0,501.0,9mobile,Airtime,Telco
945,5.0,100,1,136,0.0,447.0,,,
422,1.0,25000,50,136,0.0,18.0,Airtel,Airtime,Telco
1251,2.0,2000,2,136,1130.0,18.0,MTN,Data,Telco
1251,1.0,200,2,136,1130.0,18.0,Airtel,Airtime,Telco
922,1.0,5950,11,136,0.0,447.0,Airtel,Airtime,Telco
1251,2.0,1000,1,136,1130.0,18.0,,,
948,1.0,600,2,136,0.0,447.0,Airtel,Airtime,Telco
1078,1.0,400,2,136,0.0,447.0,Glo,Airtime,Telco
1119,1.0,6000,11,136,0.0,447.0,Airtel,Airtime,Telco
1176,1.0,100,1,136,1130.0,18.0,Glo,Airtime,Telco
1176,1.0,300,2,136,1130.0,18.0,Airtel,Airtime,Telco
670,1.0,50,1,136,0.0,741.0,Airtel,Airtime,Telco
948,1.0,500,1,136,0.0,447.0,MTN,Airtime,Telco
1172,1.0,100,1,136,1130.0,18.0,Airtel,Airtime,Telco
1009,1.0,1000,1,136,0.0,18.0,Airtel,Airtime,Telco
1168,1.0,400,2,136,1130.0,18.0,MTN,Airtime,Telco
950,1.0,2100,10,136,0.0,447.0,Airtel,Airtime,Telco
1153,1.0,100,1,136,0.0,447.0,Glo,Airtime,Telco
707,2.0,1000,2,136,553.0,501.0,Glo,Data,Telco
950,1.0,28400,69,136,0.0,447.0,MTN,Airtime,Telco
1065,1.0,100,1,137,0.0,447.0,9mobile,Airtime,Telco
969,1.0,1600,4,137,0.0,18.0,Airtel,Airtime,Telco
951,1.0,900,4,137,0.0,447.0,Airtel,Airtime,Telco
769,5.0,200,2,137,0.0,18.0,,,
769,1.0,280,3,137,0.0,18.0,Airtel,Airtime,Telco
951,1.0,700,3,137,0.0,447.0,Glo,Airtime,Telco
951,1.0,900,4,137,0.0,447.0,9mobile,Airtime,Telco
1119,1.0,1200,5,137,0.0,447.0,Glo,Airtime,Telco
1180,5.0,200,1,137,1130.0,18.0,,,
813,1.0,500,1,138,0.0,447.0,Airtel,Airtime,Telco
1023,1.0,3500,7,138,0.0,447.0,Airtel,Airtime,Telco
551,1.0,9000,9,138,0.0,501.0,Airtel,Airtime,Telco
707,1.0,9834,10,138,553.0,501.0,Airtel,Airtime,Telco
1153,1.0,500,1,138,0.0,447.0,MTN,Airtime,Telco
1183,1.0,1300,2,138,1130.0,18.0,Airtel,Airtime,Telco
1148,1.0,200,1,138,0.0,447.0,Glo,Airtime,Telco
948,5.0,1000,1,138,0.0,447.0,,,
1211,1.0,100,1,138,0.0,501.0,Glo,Airtime,Telco
1153,2.0,200,1,138,0.0,447.0,MTN,Data,Telco
552,1.0,2400,4,138,0.0,501.0,Airtel,Airtime,Telco
1130,1.0,200,2,139,0.0,18.0,Airtel,Airtime,Telco
816,1.0,1400,6,139,0.0,447.0,Airtel,Airtime,Telco
917,1.0,4500,5,139,0.0,18.0,9mobile,Airtime,Telco
1009,5.0,100,1,139,0.0,18.0,,,
1004,2.0,1500,3,139,0.0,447.0,MTN,Data,Telco
1114,1.0,1610,13,140,0.0,447.0,MTN,Airtime,Telco
1135,1.0,2000,1,140,0.0,447.0,MTN,Airtime,Telco
1153,5.0,200,2,140,0.0,447.0,,,
422,5.0,1000,10,140,0.0,18.0,,,
920,1.0,600,4,140,0.0,447.0,9mobile,Airtime,Telco
1009,1.0,1800,3,140,0.0,18.0,Glo,Airtime,Telco
814,1.0,14700,11,140,0.0,447.0,Airtel,Airtime,Telco
1287,1.0,90740,6,140,0.0,18.0,Airtel,Airtime,Telco
1287,1.0,84000,5,140,0.0,18.0,Glo,Airtime,Telco
969,1.0,200,1,140,0.0,18.0,9mobile,Airtime,Telco
1212,2.0,500,1,141,1130.0,18.0,Airtel,Data,Telco
1212,1.0,1000,1,141,1130.0,18.0,Airtel,Airtime,Telco
1212,1.0,1600,3,141,1130.0,18.0,MTN,Airtime,Telco
1180,1.0,1500,1,141,1130.0,18.0,MTN,Airtime,Telco
1009,1.0,1000,1,141,0.0,18.0,Airtel,Airtime,Telco
969,1.0,400,1,141,0.0,18.0,MTN,Airtime,Telco
1207,1.0,1500,1,141,0.0,18.0,MTN,Airtime,Telco
1144,1.0,1500,1,141,0.0,447.0,Glo,Airtime,Telco
944,1.0,500,1,141,0.0,447.0,MTN,Airtime,Telco
1009,1.0,200,1,141,0.0,18.0,Glo,Airtime,Telco
1207,1.0,5000,2,141,0.0,18.0,Airtel,Airtime,Telco
917,2.0,3000,3,141,0.0,18.0,Glo,Data,Telco
1207,1.0,3000,1,141,0.0,18.0,9mobile,Airtime,Telco
1212,1.0,1000,1,142,1130.0,18.0,9mobile,Airtime,Telco
1014,1.0,300,1,142,0.0,447.0,9mobile,Airtime,Telco
1014,1.0,900,3,142,0.0,447.0,Airtel,Airtime,Telco
944,1.0,3900,7,142,0.0,447.0,Airtel,Airtime,Telco
1023,1.0,3500,6,142,0.0,447.0,Glo,Airtime,Telco
1014,1.0,13100,16,142,0.0,447.0,MTN,Airtime,Telco
1119,1.0,200,1,142,0.0,447.0,9mobile,Airtime,Telco
1023,2.0,3200,3,142,0.0,447.0,Airtel,Data,Telco
720,2.0,10000,2,142,0.0,501.0,MTN,Data,Telco
969,2.0,600,2,142,0.0,18.0,Airtel,Data,Telco
944,1.0,10100,15,142,0.0,447.0,MTN,Airtime,Telco
908,1.0,57000,20,142,56.0,501.0,MTN,Airtime,Telco
1147,5.0,100,1,143,0.0,447.0,,,
1114,1.0,700,2,143,0.0,447.0,Airtel,Airtime,Telco
951,2.0,200,1,143,0.0,447.0,Glo,Data,Telco
1002,1.0,200,1,143,0.0,447.0,9mobile,Airtime,Telco
920,5.0,100,1,143,0.0,447.0,,,
917,1.0,2400,8,143,0.0,18.0,Airtel,Airtime,Telco
815,1.0,1850,10,143,0.0,447.0,MTN,Airtime,Telco
815,1.0,950,7,143,0.0,447.0,Airtel,Airtime,Telco
503,2.0,10000,1,144,0.0,18.0,Glo,Data,Telco
908,1.0,12500,3,144,56.0,501.0,Airtel,Airtime,Telco
950,1.0,2900,11,145,0.0,447.0,9mobile,Airtime,Telco
944,1.0,2500,3,145,0.0,447.0,9mobile,Airtime,Telco
1130,2.0,2200,3,145,0.0,18.0,9mobile,Data,Telco
1068,1.0,100,1,145,0.0,447.0,MTN,Airtime,Telco
1115,1.0,100,1,145,0.0,447.0,Airtel,Airtime,Telco
1115,1.0,400,4,145,0.0,447.0,MTN,Airtime,Telco
1115,1.0,500,1,145,0.0,447.0,Glo,Airtime,Telco
908,1.0,20500,3,146,56.0,501.0,Glo,Airtime,Telco
678,1.0,700,9,146,0.0,741.0,Airtel,Airtime,Telco
814,1.0,5500,4,146,0.0,447.0,MTN,Airtime,Telco
915,8.0,1000,1,146,0.0,501.0,Portharcourt Electric,Prepaid,Electricity
1207,1.0,25000,5,146,0.0,18.0,Glo,Airtime,Telco
915,1.0,500,1,146,0.0,501.0,Glo,Airtime,Telco
1182,1.0,1000,1,146,0.0,501.0,Airtel,Airtime,Telco
1024,1.0,7300,10,147,0.0,447.0,Airtel,Airtime,Telco
800,1.0,700,2,147,0.0,447.0,Glo,Airtime,Telco
919,1.0,2000,6,147,0.0,447.0,Airtel,Airtime,Telco
1082,1.0,700,2,147,0.0,447.0,Airtel,Airtime,Telco
678,1.0,100,1,147,0.0,741.0,Airtel,Airtime,Telco
678,1.0,50,1,147,0.0,741.0,9mobile,Airtime,Telco
1182,1.0,4000,4,147,0.0,501.0,MTN,Airtime,Telco
448,1.0,3,1,147,0.0,741.0,Airtel,Airtime,Telco
504,1.0,4800,3,147,0.0,18.0,MTN,Airtime,Telco
969,2.0,1500,3,148,0.0,18.0,,,
